Date_Time_Hour_Beginning;Thermal_Gen_Excl_Pumping_and_SCO;Eskom_OCGT_SCO_Pumping;Eskom_Gas_SCO_Pumping;Hydro_Water_SCO_Pumping;Pumped_Water_SCO_Pumping;Thermal_Generation;Nuclear_Generation;International_Imports;Eskom_OCGT_Generation;Eskom_Gas_Generation;Dispatchable_IPP_OCGT;Hydro_Water_Generation;Pumped_Water_Generation;IOS_Excl_ILS_and_MLR;ILS_Usage;Manual_Load_Reduction_MLR;Wind;PV;CSP;Other_RE
2023-01-02 07:00:00;15129;-8;-2;0;-33;15172;924;1449;0;0;0;602;396;0;0;459,36099999999999;669,58500000000004;991,77499999999998;188,22999999999999;42,198
2023-01-02 08:00:00;15084;-8;-2;0;-21;15115;924;1449;0;0;0;604;894;0;0;642,58199999999999;711,17700000000002;1385,79;392,428;40,536000000000001
2023-01-02 09:00:00;15297;-8;-2;0;-18;15325;924;1439;0;0;0;604;1245;0;0;877,72299999999996;764,52300000000002;1597,105;412,93599999999998;42,475999999999999
2023-01-02 10:00:00;15361;-8;-2;0;-18;15389;924;1451;0;0;0;604;1247;0;0;1041,953;828,98400000000004;1789,441;409,702;37,281999999999996
2023-01-02 11:00:00;15541;-8;-2;0;-20;15571;924;1450;0;0;0;604;1031;0;0;1244,2470000000001;908,31100000000004;1753,415;394,82400000000001;21,847000000000001
2023-01-02 12:00:00;15525;-8;-2;0;-21;15556;924;1435;0;0;0;604;963;0;0;1349,9780000000001;1064,7249999999999;1606,4349999999999;373,745;21,603000000000002
2023-01-02 13:00:00;15592;-8;-2;0;-21;15623;924;1440;0;0;0;604;815;0;0;930,60799999999995;1272,0989999999999;1513,5730000000001;309,30500000000001;20,346
2023-01-02 14:00:00;15522,040000000001;-8;-2;0;-26;15558,040000000001;923;1415;0;0;0;604;688;0;0;925,98000000000002;1432,2380000000001;1315,222;279,17500000000001;15,781000000000001
2023-01-02 15:00:00;15496;-8;-2;0;-39;15545;923;1407;0;0;0;602;130;0;0;1712,4949999999999;1463,1890000000001;1201,9570000000001;193,41999999999999;16,030000000000001
2023-01-02 16:00:00;15673;-8;-2;0;-31;15714;923;1262;0;0;0;603;333;0;0;1742,546;1723,136;985,03099999999995;213,92099999999999;20,731000000000002
2023-01-02 17:00:00;15989;-8;-2;0;-29;16028;923;1302;0;0;0;604;482;0;0;1386,9349999999999;1947,1400000000001;639,85400000000004;407,39600000000002;20,032
2023-01-02 18:00:00;16426,32;-8;-2;0;-17;16453,32;923;1399;0;0;0;605;999;0;0;1142,452;1891,8510000000001;251,19999999999999;395,58300000000003;19,629000000000001
2023-01-02 19:00:00;16472;-8;-2;0;-1;16483;923;1362;0;0;0;606;2048;0;216,05000000000001;1541,171;1579,777;16,811;368,15199999999999;20,024000000000001
2023-01-02 20:00:00;16439,759999999998;-8;-2;0;-18;16467,759999999998;923;1381;0;0;0;604;1154;0;230,94999999999999;1481,49;1741,183;0;374,62900000000002;19,388999999999999
2023-01-02 21:00:00;16169;-8;-2;0;-25;16204;923;1370;0;0;0;604;541;0;0;1331,529;1432,6559999999999;0;301,63799999999998;22,899999999999999
2023-01-02 22:00:00;15533,389999999999;-8;-2;0;-470;16013,389999999999;923;1425;0;0;0;605;0;0;0;1093,547;1230,1189999999999;0;104,38200000000001;37,890000000000001
2023-01-02 23:00:00;14286;-8;-2;0;-1672;15968;923;1439;0;0;0;605;0;0;0;1115,6900000000001;1316,8389999999999;0;0;44,042000000000002
